epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
121,8.337878,25.7405,44.6798,15.015548,12.7949,24.1821,1.8009,0.1,5.0,0.04148782,554.97,10181,16311,100,20.7747,11.2713,10.0068,19.9201,6.5964,22.977,,,,,,
122,8.253085,26.1791,44.9506,14.55558,13.5521,25.8033,1.7637,0.1063,5.0,0.04072261,555.25,10160,16311,100,21.1533,11.4046,10.234,19.9796,6.8217,23.0994,,,,,,
123,8.073735,26.7662,45.6528,14.243051,15.4451,27.6963,1.7641,0.1231,5.0,0.03995965,555.35,10116,16311,100,21.2212,11.4955,10.2087,20.0194,6.7411,23.1095,,,,,,
124,7.975513,27.5331,46.4436,14.447641,14.0472,26.3275,1.8115,0.1087,5.0,0.03919911,555.41,10120,16311,100,20.9009,11.2338,10.0534,19.68,6.6799,22.7915,,,,,,
125,7.902477,27.8758,47.0116,14.078551,15.2995,28.4438,1.7815,0.1209,5.0,0.03844118,742.75,10118,16311,99,21.3766,11.5305,10.4689,20.6194,6.9187,23.4667,88.1207,23.1458,63.4538,60.9494,46.1803,74.5494
126,7.730297,28.6091,47.7018,14.027722,16.0955,28.5603,1.8146,0.1277,5.0,0.03768605,554.96,10119,16311,100,21.1145,11.4281,10.3233,20.1307,6.8217,23.0387,,,,,,
127,7.681126,28.8152,48.392,14.008985,16.1149,28.9098,1.8238,0.1287,5.0,0.0369339,555.15,10119,16311,100,21.4639,11.644,10.4767,20.4822,6.912,23.4439,,,,,,
128,7.531769,29.6683,49.0222,14.252216,15.2121,27.8517,1.8923,0.1201,5.0,0.03618491,555.22,10123,16311,100,21.3863,11.5027,10.4456,20.2629,6.9081,23.4343,,,,,,
129,7.426213,30.0086,49.5159,13.668499,16.9692,30.2398,1.8406,0.1342,5.0,0.03543926,555.27,10123,16311,100,21.6096,11.7458,10.5504,20.6889,6.9799,23.5967,,,,,,
130,7.277751,30.5095,50.7022,13.339261,18.2507,31.8513,1.8329,0.1468,5.0,0.03469714,742.99,10119,16311,100,21.8522,11.8637,10.6669,20.6929,7.0226,23.7155,89.247,23.4871,65.1558,62.627,47.5175,76.4664
131,7.103406,31.7868,51.3708,13.619047,17.6294,30.5504,1.9173,0.1424,5.0,0.03395871,592.87,10572,16311,100,21.6484,11.6971,10.4825,20.4576,6.9275,23.4618,,,,,,
132,7.03192,31.9186,52.0226,13.095613,19.27,33.1812,1.8623,0.1546,5.0,0.03322417,644.09,10369,16311,100,21.5901,11.7974,10.7601,20.8783,7.078,23.8122,,,,,,
133,6.898856,32.5034,52.8135,13.815236,16.2023,29.4243,2.0025,0.1266,5.0,0.03249368,641.12,10521,16311,100,21.6581,11.7432,10.5233,20.5491,6.9236,23.3844,,,,,,
134,6.812289,33.1432,53.3838,13.570864,17.5711,31.0358,1.9921,0.1417,5.0,0.03176742,640.77,10308,16311,100,21.9493,11.9778,10.5873,20.7141,6.9789,23.6192,,,,,,
135,6.68424,33.7663,54.1699,13.587968,17.8818,31.4144,2.0328,0.1419,5.0,0.03104558,851.95,10379,16311,100,22.0173,12.0212,10.764,20.9506,7.0682,23.7951,89.8605,23.5813,66.1656,63.3798,48.3177,77.3751
136,6.553494,34.6937,54.9559,13.585777,17.3478,30.2883,2.0731,0.1381,5.0,0.03032832,644.03,10408,16311,99,21.6775,11.6812,10.6397,20.7532,6.9673,23.7453,,,,,,
137,6.456963,34.6961,55.2387,13.63547,17.1537,31.0358,2.1117,0.1313,5.0,0.02961582,628.6,10424,16311,100,21.6193,11.765,10.7291,20.9086,7.0323,23.6752,,,,,,
138,6.33542,35.6931,56.377,13.429646,17.5129,30.9485,2.1198,0.1413,5.0,0.02890825,626.29,10353,16311,100,21.6678,11.815,10.6106,20.6595,6.9615,23.6476,,,,,,
139,6.226396,36.575,56.9426,13.502045,17.9885,31.7639,2.1685,0.143,5.0,0.02820578,624.72,10601,16311,100,21.794,11.7836,10.6184,20.7064,6.9789,23.6363,,,,,,
140,6.138808,36.8362,57.6711,12.83729,20.2505,34.8995,2.0912,0.1663,5.0,0.02750858,836.66,10560,16311,82,21.7746,11.8745,10.8087,21.0167,7.2216,24.1518,90.7257,23.9187,67.0226,64.1991,49.0536,78.3572
141,5.986668,37.8667,58.6585,13.546638,17.9983,31.5503,2.2628,0.1397,5.0,0.02681682,581.02,10244,16311,100,22.0173,11.9999,10.8106,20.8714,7.1682,24.0397,,,,,,
142,5.881005,38.02,58.9988,13.644755,17.8526,30.7543,2.3201,0.1415,5.0,0.02613067,558.4,10144,16311,100,21.6969,11.8029,10.4844,20.5162,6.9236,23.5527,,,,,,
143,5.753864,39.144,60.3024,12.423617,21.9882,36.5596,2.1592,0.1786,5.0,0.0254503,555.25,10124,16311,99,22.3182,12.1751,10.9873,21.2675,7.2789,24.2868,,,,,,
144,5.624455,39.9684,60.8416,13.420155,18.5807,31.8998,2.386,0.15,5.0,0.02477586,555.26,10128,16311,99,21.9882,11.9686,10.6825,20.7343,7.0314,23.7252,,,,,,
145,5.553465,40.4285,61.2347,12.58094,21.794,36.4722,2.2654,0.1756,5.0,0.02410752,742.44,10124,16311,100,22.2017,12.1057,10.9368,21.0713,7.3032,24.2841,91.5189,24.1319,68.2535,65.1015,50.105,79.5616
146,5.380156,41.308,62.5072,13.263252,19.1146,32.8415,2.4652,0.1517,5.0,0.02344544,555.05,10124,16311,99,21.8911,11.8026,10.7252,20.7953,7.1333,23.8938,,,,,,
147,5.239104,42.3433,63.3507,12.769729,21.0562,34.8316,2.4374,0.1695,5.0,0.02278979,555.24,10128,16311,99,22.1047,12.0181,11.0086,21.3707,7.1799,24.2219,,,,,,
148,5.154493,42.8945,63.7438,12.791622,21.0271,34.7636,2.4816,0.1698,5.0,0.02214072,555.24,10134,16311,100,22.3862,12.1597,10.8747,21.0647,7.2003,24.0547,,,,,,
149,5.024281,43.5679,64.3189,13.116404,19.9204,33.4822,2.6106,0.1615,5.0,0.02149839,555.18,10126,16311,99,22.0367,11.9499,10.665,20.8331,6.9673,23.789,,,,,,
150,4.925375,44.584,65.1193,13.574028,17.8235,30.9679,2.7559,0.1411,5.0,0.02086295,742.65,10122,16311,99,21.959,11.9184,10.8067,20.9777,7.1158,23.9562,92.0341,24.2351,68.8924,65.6474,50.6636,80.2964
151,4.847186,45.1591,65.8982,12.98691,20.1437,33.9093,2.6793,0.1633,5.0,0.02023456,555.08,10126,16311,100,21.9299,11.8483,10.632,20.6647,7.0517,23.7779,,,,,,
152,4.708533,45.8397,66.8089,12.776499,21.2892,35.3946,2.7135,0.174,5.0,0.01961336,555.38,10127,16311,99,22.0173,11.8883,10.8067,20.8528,7.1644,23.8783,,,,,,
153,4.574428,46.7552,67.7027,13.096172,20.4543,34.4336,2.8629,0.164,5.0,0.01899952,555.39,10122,16311,99,22.3279,12.0597,10.9116,21.0901,7.1566,24.0649,,,,,,
154,4.42134,47.8815,68.647,12.471732,22.4541,37.2682,2.8208,0.1833,5.0,0.01839318,555.22,10138,16311,100,22.493,12.1855,11.0572,21.3235,7.2313,24.0757,,,,,,
155,4.4035,48.3225,68.8554,12.748744,20.9494,35.5499,2.8951,0.1692,5.0,0.01779448,742.6,10140,16311,99,22.2114,12.1267,10.9096,21.1498,7.1275,23.9492,92.6668,24.4651,69.6563,66.4843,51.2471,81.2165
156,4.274388,49.2691,69.5912,12.39704,22.2988,37.3362,2.9003,0.1806,5.0,0.01720357,554.92,10125,16311,99,22.6871,12.3304,11.0572,21.557,7.3032,24.4933,,,,,,
157,4.123563,50.3475,70.811,12.85364,20.8038,34.9481,3.1171,0.1691,5.0,0.01662059,555.13,10121,16311,99,22.1726,12.0197,11.0067,21.2335,7.2731,24.2623,,,,,,
158,4.067268,50.8675,70.6648,12.67298,22.2794,36.511,3.1158,0.1783,5.0,0.01604569,555.06,10126,16311,100,22.3279,12.1516,10.9718,21.2554,7.2925,24.3319,,,,,,
159,3.940652,51.8669,71.8438,12.745924,21.5998,35.8509,3.2345,0.1765,5.0,0.015479,555.14,10121,16311,100,22.1338,12.0343,10.9853,21.3034,7.21,24.0356,,,,,,
160,3.837778,52.4252,72.4549,12.090901,23.9491,38.8506,3.1505,0.1975,5.0,0.01492066,742.44,10121,16311,99,22.4444,12.2365,11.2397,21.6223,7.3905,24.6479,93.4864,24.6876,70.7031,67.4323,52.1309,82.43
161,3.681663,53.3575,73.2817,12.048899,24.2695,38.6759,3.2727,0.1989,5.0,0.0143708,554.86,10121,16311,100,22.9298,12.5891,11.2746,21.9153,7.4129,24.8175,,,,,,
162,3.630481,54.316,73.9336,12.365059,23.1434,37.443,3.4059,0.1872,5.0,0.01382956,555.24,10137,16311,99,23.1919,12.6415,11.329,21.8507,7.3779,24.6115,,,,,,
163,3.53646,55.0685,74.6118,12.172674,23.5511,38.7147,3.4421,0.19,5.0,0.01329707,555.0,10121,16311,100,22.8619,12.4372,11.2921,21.7718,7.3818,24.6148,,,,,,
164,3.382674,56.4082,75.405,12.261598,23.3861,37.8701,3.6248,0.1923,5.0,0.01277346,555.02,10129,16311,100,22.6483,12.3523,11.1426,21.6059,7.3245,24.4248,,,,,,
165,3.252843,57.175,76.3947,12.333671,23.988,37.773,3.7917,0.1965,5.0,0.01225885,741.84,10121,16311,100,22.6677,12.2999,11.1678,21.6282,7.3527,24.6199,94.2101,24.9765,71.3535,68.0117,52.6975,83.1613
166,3.216038,57.6951,76.481,12.19728,24.2889,39.035,3.7926,0.1976,5.0,0.01175337,554.73,10121,16311,100,22.9492,12.4642,11.3931,21.9658,7.5032,24.9302,,,,,,
167,3.033245,58.7591,77.7224,12.26171,24.4539,38.8603,4.0424,0.2004,5.0,0.01125714,554.97,10125,16311,100,22.6968,12.3067,11.0999,21.3847,7.308,24.2042,,,,,,
168,3.014806,59.4493,77.9716,12.096774,24.4442,39.0642,4.0125,0.1978,5.0,0.01077029,554.94,10129,16311,100,22.7454,12.2718,11.2067,21.5476,7.342,24.4037,,,,,,
169,2.848374,60.6427,78.8895,11.891367,25.813,40.7727,4.1748,0.2115,5.0,0.01029292,554.96,10121,16311,99,22.7357,12.405,11.263,21.7204,7.4129,24.5529,,,,,,
170,2.738501,61.5869,79.6516,11.6573,26.4343,41.4426,4.2568,0.2169,5.0,0.00982515,742.39,10125,16311,100,23.0754,12.5424,11.3542,21.8242,7.4731,24.7892,94.8356,25.1173,72.095,68.6909,53.2554,83.8837
171,2.679889,62.2627,80.0086,12.005004,24.6966,39.4525,4.4797,0.2044,5.0,0.0093671,554.89,10121,16311,99,22.6192,12.3902,11.2882,21.7176,7.3886,24.5594,,,,,,
172,2.620006,62.8331,80.3729,11.334072,28.2497,43.0444,4.326,0.2336,5.0,0.00891888,554.95,10121,16311,99,23.2016,12.7039,11.5057,22.014,7.54,24.9724,,,,,,
173,2.526268,63.8995,81.1901,11.466699,27.6187,42.6658,4.539,0.2325,5.0,0.0084806,554.91,10121,16311,99,23.1046,12.5753,11.4533,21.8443,7.4925,24.8643,,,,,,
174,2.338617,65.0379,82.2014,11.48228,28.2303,42.7628,4.9099,0.2378,5.0,0.00805236,554.75,10121,16311,99,22.9881,12.5315,11.5096,21.9872,7.508,24.9154,,,,,,
175,2.302205,65.8071,82.5776,11.619357,26.677,42.2386,5.0471,0.2258,5.0,0.00763426,741.84,10125,16311,100,22.9492,12.5158,11.3698,21.8432,7.4342,24.8356,95.1663,25.1994,72.5661,69.0499,53.6609,84.319
176,2.212897,66.562,82.9683,11.892608,26.3761,40.9281,5.3742,0.219,5.0,0.00722642,605.99,10362,16311,100,22.6968,12.3773,11.2805,21.7478,7.3527,24.5592,,,,,,
177,2.130525,67.1947,83.3229,11.629227,26.9488,41.7921,5.4584,0.2238,5.0,0.00682891,635.06,10426,16311,100,23.1143,12.6496,11.3717,21.931,7.3886,24.8057,,,,,,
178,2.025022,68.0215,83.8238,11.66275,27.1721,41.8794,5.7593,0.2244,5.0,0.00644185,625.45,10621,16311,100,22.9881,12.4725,11.4688,21.9555,7.5177,24.7825,,,,,,
179,1.985559,68.635,84.2672,11.579567,27.4925,41.9765,5.8319,0.2302,5.0,0.00606533,618.3,10286,16311,100,23.1531,12.6105,11.3445,21.8725,7.4109,24.662,,,,,,
180,1.87195,69.8907,85.0388,11.620521,27.3469,41.8988,6.2077,0.2287,5.0,0.00569943,750.74,10225,16311,100,22.9104,12.4805,11.3232,21.8796,7.4265,24.8341,95.6887,25.362,73.2372,69.8061,54.1207,85.0614
181,1.803282,70.2406,85.3791,11.631599,27.2401,42.0833,6.4502,0.2254,5.0,0.00534425,553.63,10101,16311,100,23.1919,12.6882,11.4804,22.0558,7.4527,24.8028,,,,,,
182,1.688092,71.4412,86.0477,11.506147,27.8808,42.6949,6.8161,0.2312,5.0,0.00499987,553.88,10102,16311,100,23.1822,12.7046,11.5134,22.0894,7.5206,24.8727,,,,,,
183,1.649061,72.0859,86.2155,11.14346,30.298,44.4423,6.7575,0.2534,5.0,0.00466637,553.88,10101,16311,100,23.3084,12.7808,11.6629,22.2839,7.5779,25.0773,,,,,,
184,1.569462,73.1979,86.69,11.062461,30.5116,45.2577,7.0486,0.2562,5.0,0.00434384,554.0,10075,16311,100,23.3375,12.7879,11.6241,22.4064,7.5468,25.0806,,,,,,
185,1.49248,73.7634,87.234,11.57891,28.0458,42.4619,7.7582,0.2348,5.0,0.00403235,740.89,10088,16311,100,22.9978,12.6151,11.43,22.0759,7.5158,24.9603,95.8062,25.3791,73.5243,70.0027,54.4114,85.4339
186,1.443644,74.3889,87.627,11.252129,29.5797,44.5005,7.7943,0.2474,5.0,0.00373198,553.73,10075,16311,99,23.2405,12.6998,11.4921,22.0868,7.5255,24.9662,,,,,,
187,1.372387,74.9353,88.0536,11.162263,30.2301,44.7724,8.1335,0.2524,5.0,0.0034428,553.83,10075,16311,100,23.2987,12.6748,11.6319,22.2338,7.5915,25.0373,,,,,,
188,1.333366,75.429,88.2309,11.530007,28.3273,43.0832,8.6473,0.236,5.0,0.00316488,553.93,10075,16311,100,23.1434,12.6387,11.4203,21.9973,7.4692,24.8031,,,,,,
189,1.267262,76.1575,88.5377,11.285578,29.7059,44.3452,8.9055,0.2478,5.0,0.00289829,553.93,10075,16311,100,23.4152,12.7795,11.5037,22.0666,7.5158,24.916,,,,,,
190,1.221047,76.9771,88.9762,11.146398,30.065,45.2092,9.1286,0.252,5.0,0.00264309,740.81,10077,16311,99,23.1337,12.6023,11.5795,22.1702,7.5643,24.9378,96.1369,25.4964,73.9518,70.3967,54.6968,85.8545
191,1.194966,77.2359,89.1128,10.840315,31.6668,46.7139,9.0717,0.2659,5.0,0.00239934,553.7,10073,16311,99,23.4734,12.8743,11.6998,22.2949,7.6323,25.2117,,,,,,
192,1.107389,78.1657,89.6329,11.019228,30.8125,45.7334,9.9506,0.2573,5.0,0.00216711,553.97,10074,16311,100,23.3958,12.7638,11.6183,22.2305,7.6012,25.1607,,,,,,
193,1.077267,78.4773,89.779,11.126074,30.5116,45.3839,10.3281,0.2563,5.0,0.00194645,553.97,10070,16311,100,23.4152,12.8105,11.6008,22.2082,7.5468,24.9773,,,,,,
194,1.046775,78.9781,89.9756,11.164912,29.9388,45.2966,10.666,0.2517,5.0,0.00173741,553.9,10069,16311,100,23.2308,12.699,11.56,22.1052,7.5575,24.9478,,,,,,
195,1.037256,79.2753,89.918,11.108891,30.2786,45.7723,10.7099,0.2545,5.0,0.00154005,740.87,10069,16311,47,23.2308,12.7309,11.6241,22.2635,7.5944,25.0603,96.3933,25.6495,74.1737,70.6482,54.897,86.1001
196,0.956441,79.6779,90.5914,11.13056,30.5796,45.3937,11.6375,0.2579,5.0,0.00135441,553.66,10076,16311,100,23.3181,12.7586,11.5892,22.1719,7.5332,24.8579,,,,,,
197,0.943946,80.3777,90.5579,10.81008,31.7251,47.0634,11.452,0.2647,5.0,0.00118053,553.75,10076,16311,100,23.5997,12.8819,11.7231,22.3748,7.6895,25.3003,,,,,,
198,0.911519,80.5382,90.7736,11.060366,31.1329,45.9567,12.134,0.2612,5.0,0.00101846,553.97,10075,16311,100,23.2987,12.7517,11.6066,22.176,7.5585,24.9805,,,,,,
199,0.869991,81.0151,91.0372,10.839674,32.2493,47.1605,12.4595,0.2725,5.0,0.00086824,553.91,10075,16311,100,23.5414,12.9083,11.6591,22.3403,7.5954,25.108,,,,,,
200,0.822203,81.6454,91.4326,10.948978,31.2979,46.6557,13.3166,0.2633,4.999,0.0007299,740.74,10075,16311,100,23.3764,12.7822,11.6396,22.2531,7.5876,25.128,96.6833,25.6797,74.4757,70.956,55.0968,86.3995
201,0.87137,81.4297,91.1163,10.914679,31.5212,46.8304,12.5259,0.265,5.0,0.00060348,553.67,10075,16311,100,23.5123,12.902,11.6824,22.4103,7.6274,25.2258,,,,,,
202,0.816868,81.9258,91.5237,10.99863,31.2591,46.345,13.4644,0.2624,4.9961,0.000489,553.79,10075,16311,100,23.3958,12.806,11.6183,22.2242,7.5925,25.0823,,,,,,
203,0.771884,82.2781,91.6195,10.989438,31.1426,46.3936,14.2372,0.2613,5.0,0.00038651,553.78,10075,16311,100,23.3375,12.7597,11.6494,22.242,7.6274,25.1324,,,,,,
204,0.825196,82.1607,91.4398,10.892312,31.9289,46.8304,13.1997,0.2689,5.0,0.00029601,553.66,10075,16311,100,23.4346,12.8257,11.7076,22.3142,7.6177,25.1246,,,,,,
205,0.757586,82.4986,91.6459,10.855434,32.0746,47.0634,14.329,0.2702,4.9993,0.00021753,740.65,10075,16311,100,23.4249,12.8318,11.6979,22.3268,7.6468,25.2084,96.5443,25.6658,74.4541,70.9451,55.0527,86.3644
206,0.783036,82.465,91.55,10.865402,32.094,46.8595,13.876,0.2706,5.0,0.0001511,553.5,10075,16311,100,23.4832,12.8465,11.6804,22.321,7.6313,25.1533,,,,,,
207,0.77356,82.6879,91.7705,10.886027,31.9095,46.9663,14.0726,0.2688,5.0,9.672e-05,553.83,10075,16311,100,23.4055,12.8293,11.6727,22.3087,7.6274,25.1735,,,,,,
208,0.738536,82.7933,91.8304,10.877658,31.9872,46.9178,14.7287,0.2692,5.0,5.441e-05,553.74,10075,16311,100,23.4249,12.828,11.694,22.3148,7.6167,25.1302,,,,,,
209,0.768257,82.5729,91.6794,10.892597,31.7639,46.8692,14.1783,0.2666,5.0,2.419e-05,553.79,10075,16311,99,23.5414,12.9148,11.6688,22.2848,7.6255,25.1676,,,,,,
210,0.746416,82.64,91.9455,10.883056,31.9386,47.0343,14.5804,0.2682,5.0,6.05e-06,740.79,10075,16311,100,23.4249,12.8393,11.6921,22.3111,7.6226,25.18,96.8007,25.7568,74.548,71.0519,55.1388,86.5287
