epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
127,8.207711,29.0163,46.8497,11.394857,24.5898,38.8894,1.3883,0.2164,5.0,0.0323875,269.4,10355,16311,99,21.4445,12.0978,10.0495,20.5177,6.5042,23.0454,,,,,,
128,8.033922,29.4116,47.6834,11.405793,24.9879,39.1612,1.4197,0.2209,5.0,0.0316242,271.83,10625,16311,100,21.1339,11.9476,9.999,20.4341,6.4625,23.1047,,,,,,
129,7.85192,30.4274,48.7974,14.013384,20.2505,31.861,1.7847,0.1786,5.0,0.03086583,269.51,10376,16311,99,18.6487,10.395,8.5933,17.426,5.5354,19.6591,,,,,,
130,7.664773,31.5342,49.8563,16.114288,16.2994,26.7061,2.1024,0.1416,5.0,0.03011258,382.79,10376,16311,99,17.7361,9.957,8.0711,16.5843,5.1655,18.8393,68.2885,18.1873,45.408,46.0354,31.0464,54.64
131,7.43804,32.4326,51.1523,11.934115,24.6869,37.4236,1.6045,0.216,5.0,0.02936465,269.39,10361,16311,99,21.6678,12.2225,10.1194,20.6927,6.4935,23.2214,,,,,,
132,7.262069,33.5585,52.3573,11.353738,26.1431,40.1806,1.5634,0.2286,5.0,0.02862225,269.45,10361,16311,99,21.8037,12.3766,10.2398,20.8872,6.5877,23.4203,,,,,,
133,7.061854,34.6989,53.5264,12.431288,23.9006,36.6372,1.7603,0.2005,5.0,0.02788557,269.5,10361,16311,99,20.7261,11.7452,9.7525,19.9001,6.2858,22.4561,,,,,,
134,6.862259,35.868,54.5637,12.100643,25.0947,38.3264,1.7634,0.2201,5.0,0.02715481,269.48,10356,16311,99,20.7941,11.7214,9.535,19.3943,6.1489,21.9307,,,,,,
135,6.723995,36.5028,55.4525,13.69468,21.2504,33.1327,2.0367,0.1851,5.0,0.02643016,382.6,10356,16311,99,19.9301,11.2341,9.2418,18.9599,5.9596,21.4139,79.2559,21.3958,56.0352,56.0704,39.4471,67.2843
136,6.473694,37.7509,56.8468,13.030622,22.1338,35.3655,2.0129,0.1879,5.0,0.02571183,269.43,10356,16311,99,20.9688,11.9037,9.8981,20.1737,6.3887,22.5966,,,,,,
137,6.351024,38.9823,57.8338,14.942571,19.668,31.0747,2.3528,0.1689,5.0,0.025,269.44,10356,16311,99,19.0273,10.7445,8.7991,17.9812,5.682,20.4822,,,,,,
138,6.085951,40.2664,59.2161,11.180746,28.1332,42.2289,1.8371,0.2418,5.0,0.02429486,269.42,10355,16311,99,22.0464,12.4844,10.4262,20.9315,6.745,23.6467,,,,,,
139,5.962759,41.0929,60.3205,10.400318,30.8417,44.7238,1.7442,0.2674,5.0,0.02359661,269.43,10355,16311,99,22.5318,12.8729,10.8572,22.0011,6.9294,24.4807,,,,,,
140,5.824992,42.1925,60.9746,10.276343,31.2203,45.3354,1.7642,0.2703,5.0,0.02290542,382.8,10355,16311,99,23.124,13.2768,10.9407,22.1275,7.0391,24.7679,88.8242,24.1655,65.8972,65.3413,47.4632,79.0039
141,5.609994,43.2466,62.4431,10.248159,31.6183,45.549,1.8268,0.2765,5.0,0.02222149,269.41,10357,16311,99,23.1046,13.2121,10.9737,22.2367,7.0391,24.8506,,,,,,
142,5.464923,44.902,63.2936,10.521379,30.4145,44.9762,1.9253,0.2639,5.0,0.02154499,269.44,10357,16311,100,22.7939,13.1195,10.7368,21.8065,6.8712,24.3234,,,,,,
143,5.295058,45.7141,64.3213,10.126671,33.123,47.3352,1.9125,0.2862,5.0,0.02087612,269.42,10357,16311,99,23.056,13.2956,10.9446,22.1745,7.0246,24.7034,,,,,,
144,5.133578,46.785,65.2436,9.888622,34.5209,48.306,1.9263,0.3015,5.0,0.02021503,269.42,10357,16311,100,22.823,13.137,10.9193,22.1149,7.0323,24.8228,,,,,,
145,4.951109,48.4237,66.3624,11.306266,29.5311,42.9279,2.2836,0.2588,5.0,0.01956193,382.83,10357,16311,99,21.7552,12.3774,10.1815,20.7195,6.4732,23.109,86.256,23.557,62.6803,62.6723,44.6507,75.2569
146,4.813032,49.1735,67.1242,9.46985,35.8121,50.2378,1.9675,0.3102,5.0,0.01891697,269.43,10357,16311,99,23.5026,13.5487,11.2533,22.8038,7.1614,25.2242,,,,,,
147,4.656578,50.4168,68.3892,10.499738,33.2977,46.8692,2.2548,0.2894,5.0,0.01828034,269.46,10357,16311,99,22.2988,12.803,10.5368,21.3546,6.7557,23.6945,,,,,,
148,4.492164,51.4805,69.1007,9.836319,35.1519,48.8885,2.1897,0.3092,5.0,0.01765219,269.44,10357,16311,99,23.2016,13.2297,11.0319,22.2724,7.0809,24.8281,,,,,,
149,4.354205,52.8149,70.0014,13.297906,26.114,37.841,3.054,0.2198,5.0,0.01703271,269.44,10357,16311,99,21.3377,12.1268,9.8262,20.1246,6.2712,22.4358,,,,,,
150,4.188901,54.1062,71.0268,10.610352,32.5988,46.2965,2.533,0.2805,5.0,0.01642205,382.71,10357,16311,99,22.9492,13.1273,10.8397,22.0266,6.8819,24.4378,88.7667,24.2524,66.0816,65.4379,47.4613,78.7006
151,4.03474,55.0956,71.8341,9.759967,36.0742,50.1213,2.419,0.3145,5.0,0.01582038,269.43,10357,16311,99,23.357,13.4746,11.1659,22.6785,7.0595,24.8694,,,,,,
152,3.889376,56.2814,72.5624,11.401484,31.8804,44.3161,2.9314,0.2756,5.0,0.01522787,269.42,10357,16311,100,21.8037,12.3957,10.3621,21.086,6.6042,23.4452,,,,,,
153,3.768829,57.4433,73.4632,9.739289,35.8897,50.1408,2.5842,0.3118,5.0,0.01464466,269.47,10357,16311,99,23.5608,13.4873,11.1174,22.4794,7.1488,25.0468,,,,,,
154,3.633387,58.1764,74.4047,9.485338,37.841,51.2669,2.6106,0.332,5.0,0.01407092,271.11,10469,16311,99,23.3472,13.4701,11.1193,22.5012,7.1061,24.8968,,,,,,
155,3.478626,59.4797,75.2456,9.390498,38.8894,51.6843,2.6995,0.3413,5.0,0.0135068,383.34,10392,16311,99,23.7161,13.672,11.2591,22.7354,7.1702,25.0535,92.2045,25.3195,69.7207,69.0351,50.4959,83.2103
156,3.400294,60.5745,75.6528,10.941831,34.4627,47.1216,3.2179,0.3048,5.0,0.01295244,269.43,10378,16311,99,21.7358,12.2298,10.298,20.7798,6.5673,23.081,,,,,,
157,3.217594,61.7052,76.5919,11.103898,32.4435,45.1704,3.451,0.2755,5.0,0.01240801,269.47,10379,16311,99,22.5124,12.8264,10.7465,21.7618,6.8828,24.2116,,,,,,
158,3.125296,62.7689,77.3466,10.982098,32.958,46.18,3.5139,0.2821,5.0,0.01187364,269.46,10379,16311,100,22.7259,12.9759,10.7737,21.7627,6.844,24.1249,,,,,,
159,3.02706,63.6984,77.8233,9.58236,38.307,51.6552,3.1656,0.3325,5.0,0.01134948,269.46,10357,16311,99,23.3764,13.3575,11.1504,22.4835,7.1246,24.8837,,,,,,
160,2.91219,64.6232,78.3264,9.137131,40.0058,53.5676,3.1375,0.3506,5.0,0.01083566,382.78,10357,16311,99,23.9685,13.8176,11.5445,23.17,7.2935,25.5037,92.7986,25.4472,70.4667,69.6236,51.1679,84.0326
161,2.752124,65.7563,79.2272,9.096298,40.5398,53.7909,3.3052,0.3562,5.0,0.01033233,269.4,10357,16311,100,24.0753,13.8412,11.4183,23.0967,7.2993,25.4496,,,,,,
162,2.681934,66.6954,79.6799,9.004957,40.8504,54.0239,3.3576,0.358,5.0,0.00983962,269.41,10357,16311,99,24.0947,14.0073,11.595,23.4968,7.3498,25.7537,,,,,,
163,2.553001,67.7591,80.3268,9.127291,41.3746,54.121,3.5751,0.3657,5.0,0.00935767,269.4,10357,16311,99,24.0753,13.8861,11.4435,23.098,7.3206,25.4791,,,,,,
164,2.431274,68.7557,80.9472,8.983823,41.8697,54.9364,3.6951,0.3683,5.0,0.00888659,269.44,10357,16311,100,24.0947,13.9289,11.5523,23.1498,7.3342,25.5437,,,,,,
165,2.38177,69.357,81.4192,8.869806,42.1998,55.0432,3.724,0.3706,5.0,0.00842652,382.73,10357,16311,100,24.4442,14.0554,11.6047,23.3602,7.4022,25.6939,93.9342,25.7475,71.435,70.5034,51.9132,85.0487
166,2.350858,69.8553,81.4935,8.832117,42.491,55.5189,3.757,0.3746,5.0,0.00797758,269.45,10357,16311,99,24.4248,14.1517,11.7037,23.5734,7.4012,25.7099,,,,,,
167,2.200263,71.0555,82.181,8.941433,42.0445,54.917,4.0638,0.3716,5.0,0.00753989,269.3,10357,16311,99,24.3083,14.0692,11.3814,23.1052,7.2711,25.3941,,,,,,
168,2.11295,71.7072,82.744,8.875099,42.8017,55.9266,4.2003,0.3773,5.0,0.00711357,269.41,10357,16311,99,24.3374,14.0697,11.5756,23.2351,7.3469,25.6347,,,,,,
169,2.024378,72.8355,83.1129,8.826051,43.1414,55.8101,4.3599,0.3808,5.0,0.00669873,269.46,10357,16311,99,24.3472,14.0917,11.6183,23.3919,7.377,25.6235,,,,,,
170,1.952623,73.4057,83.398,8.725028,43.8113,56.4023,4.4684,0.3873,5.0,0.00629548,384.04,10357,16311,99,24.3569,14.1292,11.4999,23.3103,7.3711,25.7117,94.3175,25.8762,71.9443,70.9593,52.371,85.6302
171,1.912456,73.9016,83.7238,9.087083,42.0639,54.8588,4.7515,0.3703,5.0,0.00590394,269.46,10378,16311,100,24.0656,13.9616,11.4533,23.1965,7.3051,25.602,,,,,,
172,1.813855,74.6347,84.0952,8.891147,43.2288,55.6451,4.9018,0.3814,5.0,0.0055242,269.43,10378,16311,99,24.3763,13.9957,11.6416,23.3917,7.3925,25.6807,,,,,,
173,1.705745,75.7175,84.5384,8.940994,43.2579,55.8684,5.2417,0.3836,5.0,0.00515636,269.43,10379,16311,100,24.2695,13.9892,11.5989,23.3978,7.3624,25.6609,,,,,,
174,1.647796,75.8588,84.9672,8.619299,44.384,57.0042,5.2308,0.394,5.0,0.00480054,269.4,10379,16311,99,24.4734,14.2293,11.6727,23.5366,7.4061,25.9072,,,,,,
175,1.595029,76.6159,85.1181,8.507105,45.2869,57.5478,5.3335,0.4005,5.0,0.00445681,382.73,10379,16311,99,24.4734,14.3473,11.6591,23.5321,7.41,25.8898,95.1344,26.1109,72.5528,71.524,52.8082,86.2985
176,1.560038,77.2915,85.4224,8.519557,45.4034,57.7517,5.4611,0.4039,5.0,0.00412528,269.35,10357,16311,100,24.5704,14.2872,11.6979,23.5314,7.4721,25.9658,,,,,,
177,1.491532,77.6173,85.6404,8.714115,44.617,56.9848,5.8424,0.3956,5.0,0.00380602,269.48,10357,16311,99,24.1724,14.0728,11.5193,23.3312,7.3206,25.6729,,,,,,
178,1.427488,78.3695,85.9111,8.53272,45.316,57.9652,5.9774,0.4026,5.0,0.00349914,269.47,10357,16311,100,24.5801,14.2459,11.6532,23.5232,7.4003,25.7928,,,,,,
179,1.36486,79.1481,86.3423,8.572709,45.5101,57.8488,6.281,0.406,5.0,0.0032047,269.42,10357,16311,100,24.4248,14.2372,11.6047,23.4852,7.3575,25.8076,,,,,,
180,1.333424,79.5578,86.4357,8.543547,45.7917,57.9458,6.4072,0.4068,5.0,0.0029228,382.6,10357,16311,99,24.386,14.2443,11.5892,23.5158,7.3935,25.8317,94.9356,26.0189,72.5188,71.5078,52.8135,86.2068
181,1.2969,79.7566,86.6202,8.353036,46.3159,58.6642,6.4408,0.412,5.0,0.00265349,269.42,10357,16311,99,24.7452,14.3368,11.7018,23.6843,7.4449,25.9656,,,,,,
182,1.279626,80.1016,86.625,8.364599,46.6751,58.6836,6.5368,0.4171,5.0,0.00239687,269.43,10357,16311,99,24.5801,14.2935,11.696,23.5808,7.4566,25.8977,,,,,,
183,1.214536,80.6933,86.9149,8.235518,47.3061,59.2078,6.7808,0.4236,5.0,0.00215298,269.43,10357,16311,99,24.4734,14.2332,11.6921,23.523,7.4585,25.9746,,,,,,
184,1.168224,81.0886,87.152,8.270938,47.1799,59.3729,7.0799,0.4225,5.0,0.00192191,269.45,10357,16311,99,24.8714,14.4576,11.7639,23.6685,7.4779,25.9475,,,,,,
185,1.122268,81.3737,87.3628,8.298124,47.3061,59.1302,7.3941,0.423,5.0,0.00170371,382.81,10357,16311,99,24.8228,14.4486,11.7736,23.6953,7.4595,25.88,95.465,26.2008,73.0909,72.0715,53.2344,86.8713
186,1.089284,81.6444,87.3868,8.319606,47.2575,59.3243,7.6377,0.4222,5.0,0.00149844,269.43,10357,16311,99,24.6384,14.3827,11.6843,23.501,7.4517,25.8877,,,,,,
187,1.084985,81.7594,87.5785,8.220823,47.9177,59.5767,7.5769,0.4295,5.0,0.00130615,269.42,10357,16311,99,24.9684,14.5509,11.7231,23.6202,7.5041,25.9764,,,,,,
188,1.067309,82.1307,87.5832,8.242713,48.0342,59.4991,7.7229,0.4301,5.0,0.0011269,269.46,10357,16311,99,24.8714,14.4616,11.7794,23.6276,7.4663,25.916,,,,,,
189,1.002685,82.5811,88.0624,8.179391,47.9662,60.0621,8.1575,0.4305,5.0,0.00096074,269.43,10357,16311,99,24.9296,14.4165,11.793,23.6019,7.5391,26.0896,,,,,,
190,0.994294,82.6649,88.0025,8.180903,47.9177,60.0427,8.2279,0.4303,5.0,0.0008077,383.01,10357,16311,99,24.8325,14.3986,11.7639,23.6297,7.5313,26.0186,95.5608,26.209,73.2524,72.1292,53.3963,86.9698
191,1.000895,82.768,87.9043,8.166629,48.238,60.3437,8.1593,0.4323,5.0,0.00066783,269.42,10357,16311,99,24.8131,14.4486,11.7503,23.6369,7.4915,25.9867,,,,,,
192,0.959332,82.8063,88.0336,8.164493,48.2866,60.0815,8.5106,0.4331,5.0,0.00054117,269.34,10357,16311,100,24.8325,14.4771,11.7697,23.6899,7.5002,25.9917,,,,,,
193,0.965519,83.0746,88.187,8.189259,48.2769,60.033,8.4817,0.4343,5.0,0.00042776,269.38,10357,16311,99,24.9296,14.4641,11.8066,23.7233,7.51,26.0093,,,,,,
194,0.929388,83.2423,88.2253,8.146617,48.4322,60.1495,8.7656,0.4343,5.0,0.00032761,269.48,10357,16311,100,24.8422,14.4166,11.8008,23.7261,7.5342,26.0841,,,,,,
195,0.942762,83.2495,88.2804,8.219703,47.8788,59.8486,8.7187,0.4299,5.0,0.00024076,382.66,10357,16311,99,24.7646,14.3962,11.7639,23.6156,7.5226,25.9846,95.58,26.2133,73.2365,72.0964,53.4083,86.9449
196,0.927622,83.3621,88.2109,8.082749,48.7817,60.2757,8.7134,0.4385,5.0,0.00016724,269.41,10357,16311,99,24.9005,14.4331,11.8047,23.7066,7.5565,26.1094,,,,,,
197,0.94104,83.307,88.2181,8.163822,48.2575,60.033,8.6753,0.4319,5.0,0.00010705,269.32,10357,16311,100,24.9199,14.4484,11.7658,23.7214,7.5332,26.0354,,,,,,
198,0.924396,83.3621,88.2421,8.090519,48.869,60.431,8.7522,0.4398,5.0,6.023e-05,269.44,10357,16311,99,24.8714,14.4798,11.7775,23.6369,7.5565,26.1679,,,,,,
199,0.924094,83.2734,88.1486,8.169211,47.9856,60.0039,8.8402,0.43,5.0,2.677e-05,269.42,10357,16311,99,24.8228,14.4201,11.793,23.6641,7.5478,26.0718,,,,,,
200,0.935886,83.3645,88.1774,8.114697,48.4807,60.3048,8.6706,0.4353,5.0,6.69e-06,382.96,10357,16311,99,24.949,14.4864,11.7872,23.7293,7.541,26.0849,95.6998,26.2697,73.3741,72.2193,53.5137,87.0831
