epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
99,14.619305,7.4409,16.0342,19.234471,5.3199,10.3485,1.3157,0.0403,5.0,0.05851218,171.97,7267,16311,99,17.2119,9.5358,7.8458,16.399,5.215,19.1711,,,,,,
100,14.436697,7.738,16.5325,20.506311,4.553,9.0962,1.4204,0.035,5.0,0.05774491,255.94,7267,16311,99,15.4742,8.4974,7.0284,14.6772,4.6248,17.1732,53.972,13.8091,34.2164,34.3565,23.5693,41.9992
101,14.353324,8.0327,17.0092,21.826688,3.9899,7.9604,1.5207,0.0301,5.0,0.05697577,171.98,7267,16311,99,15.0762,8.1858,6.8673,14.0589,4.5238,16.6633,,,,,,
102,14.184151,8.3872,17.9388,18.310739,6.1936,12.2707,1.2909,0.0455,5.0,0.05620494,171.97,7267,16311,100,17.8623,9.8183,8.1177,16.6778,5.4131,19.5333,,,,,,
103,13.938052,8.9239,18.7126,17.000078,7.6497,14.7558,1.2197,0.059,5.0,0.05543261,171.93,7267,16311,99,18.0371,10.005,8.4963,17.3202,5.5694,19.9478,,,,,,
104,13.841277,9.2257,19.2348,16.910286,8.2322,16.0373,1.2217,0.0634,5.0,0.05465896,171.97,7267,16311,99,18.3963,10.1595,8.438,17.3561,5.6014,20.1904,,,,,,
105,13.607531,9.5827,20.0206,17.662132,6.9896,14.3675,1.298,0.0519,5.0,0.05388419,256.05,7267,16311,99,17.7264,9.8385,8.1643,16.8977,5.3558,19.5942,61.3818,15.9843,39.9372,40.2249,27.7591,49.0267
106,13.539258,10.069,20.6579,19.272624,5.7664,11.6202,1.4235,0.0423,5.0,0.05310848,171.87,7267,16311,99,16.6003,9.168,7.6459,15.8503,5.0083,18.3778,,,,,,
107,13.288558,10.3541,21.573,21.494887,4.087,8.3487,1.6175,0.0305,5.0,0.05233202,171.89,7267,16311,99,14.7656,8.0756,6.7411,13.9224,4.4937,16.4509,,,,,,
108,13.117046,11.0872,22.0162,18.795825,6.9799,13.9113,1.4329,0.0526,5.0,0.05155499,171.96,7267,16311,99,16.3576,9.1063,7.4556,15.4668,4.8442,17.6305,,,,,,
109,12.937098,11.4465,23.0104,17.140873,7.941,16.2994,1.3249,0.0592,5.0,0.05077759,171.93,7267,16311,99,18.2992,10.1525,8.438,17.5142,5.4839,20.05,,,,,,
